data,ur_noite,t_noite,kg_sorvidos,litros
2025-02-16,64.9,25.77,1.109875351774405,1.0210853236324526
2025-02-17,70.7,25.34,1.319795641834148,1.2142119904874162
2025-02-18,59.2,26.619999999999997,0.9657348786634296,0.8884760883703552
2025-02-19,55.0,27.130000000000003,0.8255540074793829,0.7595096868810323
2025-02-20,60.8,27.419999999999998,1.1985850183592037,1.1026982168904675
2025-02-21,64.9,26.589999999999996,1.2646918142150068,1.1635164690778064
2025-02-22,60.1,27.07,1.0950741936103572,1.0074682581215286
2025-02-23,65.1,26.21,1.2026396436717033,1.1064284721779671
2025-02-24,61.9,25.95,0.9888268080824699,0.9097206634358723
2025-02-25,68.0,25.919999999999998,1.2971351598479366,1.1933643470601016
2025-02-26,65.5,26.110000000000003,1.2045069534628716,1.1081463971858418
2025-02-27,65.2,26.43,1.249873025839685,1.1498831837725103
2025-02-28,69.4,25.8,1.345264399583308,1.2376432476166435
2025-03-01,72.1,24.93,1.307719679394418,1.2031021050428645
2025-03-02,76.3,24.630000000000003,1.4497829728072384,1.3338003349826595
2025-03-03,73.4,24.97,1.3789999803820054,1.2686799819514452
2025-03-04,70.3,24.880000000000003,1.2105531302518706,1.113708879831721
2025-03-05,65.8,25.9,1.1802378609079534,1.085818832035317
2025-03-06,64.5,26.05,1.1413375042402438,1.0500305039010243
2025-03-07,65.8,25.639999999999997,1.1314445768166534,1.0409290106713212
2025-03-08,61.8,25.82,0.9606355255806909,0.8837846835342357
2025-03-09,57.7,26.22,0.8176230202193386,0.7522131786017916
2025-03-10,67.5,26.110000000000003,1.3084386724213626,1.2037635786276537
2025-03-11,64.2,26.660000000000004,1.240685292318636,1.1414304689331451
2025-03-12,55.7,26.72,0.7952037765084008,0.7315874743877288
2025-03-13,53.0,26.98,0.6914446259946612,0.6361290559150883
2025-03-14,52.5,27.139999999999997,0.6896612772623486,0.6344883750813607
2025-03-15,58.1,27.5,1.0620684504740387,0.9771029744361157
2025-03-16,53.0,28.189999999999998,0.8909784852921674,0.819700206468794
2025-03-17,53.3,27.839999999999996,0.849237179668253,0.7812982052947928
2025-03-18,54.7,27.360000000000003,0.8475669452844701,0.7797615896617125
2025-03-19,52.1,28.23,0.8451811708985272,0.7775666772266451
2025-03-20,57.1,28.110000000000003,1.1154373024800648,1.0262023182816598
2025-03-21,53.0,27.93,0.8471311985928095,0.7793607027053848
2025-03-22,62.6,26.939999999999998,1.2074819147502929,1.1108833615702696
2025-03-23,76.5,25.47,1.6363552188140558,1.5054468013089313
2025-03-24,75.4,25.35,1.5558422080634708,1.4313748314183932
2025-03-25,66.4,25.77,1.1863576058776897,1.0914489974074746
2025-03-26,55.7,27.139999999999997,0.8657477150339322,0.7964878978312177
2025-03-27,56.9,27.25,0.950893981714396,0.8748224631772443
2025-03-28,51.9,27.369999999999997,0.6932030367137418,0.6377467937766426
2025-03-29,50.1,27.369999999999997,0.592886509113461,0.5454555883843841
2025-03-30,48.4,27.98,0.5903897928413521,0.5431586094140439
2025-03-31,56.7,27.560000000000002,0.9940384320705741,0.9145153575049282
2025-04-01,60.6,27.5,1.2024008641100863,1.1062087949812793
2025-04-02,58.4,26.880000000000003,0.9683588037833603,0.8908900994806914
2025-04-03,53.2,27.380000000000003,0.767292485667809,0.7059090868143844
2025-04-04,52.9,27.410000000000004,0.7554566300819234,0.6950200996753696
2025-04-05,53.4,27.880000000000003,0.8616891923396158,0.7927540569524466
2025-04-06,55.9,27.189999999999998,0.8852763324467342,0.8144542258509955
2025-04-07,51.4,26.93,0.5964192480471536,0.5487057082033814
2025-04-08,54.1,27.23,0.7925664472714659,0.7291611314897486
2025-04-09,56.6,27.830000000000002,1.0361988365583625,0.9533029296336936
2025-04-10,51.3,28.580000000000002,0.8565051708495384,0.7879847571815753
2025-04-11,62.5,27.22,1.2551895653144454,1.1547744000892899
2025-04-12,90.7,23.81,1.941712601290905,1.7391236702386281
2025-04-13,82.7,23.93,1.6022728061747498,1.47409098168077
2025-04-14,80.7,24.65,1.6645703654105621,1.5314047361777172
2025-04-15,77.0,25.28,1.6204878453603966,1.4908488177315649
2025-04-16,67.8,26.24,1.3496617313770405,1.2416887928668774
2025-04-17,61.8,26.339999999999996,1.0536707260486706,0.969377067964777
2025-04-18,57.9,26.32,0.8449959625432731,0.7773962855398113
2025-04-19,58.3,26.3,0.8626139836256224,0.7936048649355726
2025-04-20,54.6,26.639999999999997,0.7230523891844765,0.6652081980497183
2025-04-21,57.6,27.22,0.9843609669474619,0.905612089591665
2025-04-22,60.4,27.55,1.2005428603983226,1.104499431566457
2025-04-23,72.5,25.76,1.495318195491164,1.375692739851871
2025-04-24,72.7,25.41,1.433584189319766,1.318897454174185
2025-04-25,71.6,25.259999999999998,1.3486230514449902,1.240733207329391
2025-04-26,55.9,27.35,0.9126875386991877,0.8396725356032527
2025-04-27,48.6,28.32,0.6547204305963344,0.6023427961486277
2025-04-28,48.9,27.96,0.6161097601388846,0.5668209793277739
2025-04-29,50.9,27.78,0.7023659766946307,0.6461766985590603
2025-04-30,55.4,27.96,0.9903404946313749,0.9111132550608649
2025-05-01,57.0,27.54,1.007393481247585,0.9268020027477784
2025-05-02,75.6,24.53,1.3959529419592671,1.2842767066025258
2025-05-03,80.8,23.490000000000002,1.4232089683158238,1.309352250850558
2025-05-04,76.2,23.509999999999998,1.2208710198256545,1.1232013382396022
2025-05-05,79.8,23.759999999999998,1.4337336678840786,1.3190349744533525
2025-05-06,82.2,23.79,1.5493791171652394,1.4254287877920202
2025-05-07,79.0,24.360000000000003,1.5217239502410596,1.399986034221775
2025-05-08,78.8,24.6,1.562970136875628,1.4379325259255777
2025-05-09,68.9,25.18,1.1995263648105787,1.1035642556257326
2025-05-10,69.3,25.06,1.1962745763969456,1.10057261028519
2025-05-11,78.7,23.65,1.361325359885257,1.2524193310944365
2025-05-12,80.6,23.380000000000003,1.39167534583343,1.2803413181667558
2025-05-13,81.7,22.73,1.3080151909835287,1.2033739757048465
2025-05-14,82.0,22.67,1.308816797627586,1.2041114538173792
2025-05-15,79.8,22.85,1.2500616286522375,1.1500566983600584
2025-05-16,79.9,23.009999999999998,1.28612370293404,1.1832338066993169
2025-05-17,79.7,23.4,1.3556264059442011,1.2471762934686652
2025-05-18,78.2,23.14,1.237387777048123,1.1383967548842733
2025-05-19,74.0,23.009999999999998,1.0287551770562646,0.9464547628917634
2025-05-20,77.4,22.630000000000003,1.1044415478919123,1.0160862240605593
2025-05-21,79.4,23.14,1.2901240116180839,1.1869140906886373
2025-05-22,77.9,23.619999999999997,1.3191241195669452,1.2135941900015896
2025-05-23,73.0,24.02,1.173558239368872,1.0796735802193622
2025-05-24,80.6,23.4,1.3957693786359782,1.2841078283451
2025-05-25,79.6,23.08,1.2869498845121898,1.1839938937512147
2025-05-26,75.5,22.71,1.0381472327374566,0.9550954541184601
2025-05-27,77.2,22.8,1.1281439935088946,1.0378924740281832
2025-05-28,74.1,23.16,1.0609252653811256,0.9760512441506356
2025-05-29,76.4,23.86,1.29875267564001,1.1948524615888094
2025-05-30,77.4,24.259999999999998,1.4257978085127916,1.3117339838317683
2025-05-31,73.4,24.580000000000002,1.3011985628007852,1.1971026777767224
2025-06-01,71.7,23.55,1.0262292270946836,0.944130888927109
2025-06-02,82.1,22.9,1.3596421245269572,1.2508707545648008
2025-06-03,80.6,22.740000000000002,1.2627755549860666,1.1617535105871815
2025-06-04,82.2,22.66,1.3153588276170927,1.2101301214077254
2025-06-05,72.9,23.1,0.9971614567180703,0.9173885401806248
2025-06-06,73.7,23.22,1.0544469907166105,0.9700912314592817
2025-06-07,74.0,23.529999999999998,1.1259100757347553,1.035837269675975
2025-06-08,75.0,22.830000000000002,1.0388762229052733,0.9557661250728514
2025-06-09,71.6,23.79,1.0659783729841548,0.9807001031454224
2025-06-10,62.3,24.25,0.7169334905712261,0.6595788113255281
2025-06-11,65.3,24.2,0.8487211291482928,0.7808234388164293
2025-06-12,72.1,24.09,1.145218866979439,1.0536013576210839
2025-06-13,79.9,22.2,1.1279966528465495,1.0377569206188255
2025-06-14,78.5,21.28,0.9006690513850485,0.8286155272742447
2025-06-15,78.0,20.94,0.8207855084029396,0.7551226677307045
2025-06-16,79.9,22.009999999999998,1.091816522923362,1.0044712010894932
2025-06-17,82.5,22.32,1.2600444173367473,1.1592408639498075
2025-06-18,76.7,22.44,1.0390823094090007,0.9559557246562806
2025-06-19,75.7,21.869999999999997,0.8937679241205,0.8222664901908601
2025-06-20,78.5,22.56,1.1379748679130284,1.0469368784799862
2025-06-21,73.7,22.39,0.9035011743782095,0.8312210804279528
2025-06-22,70.6,22.55,0.8004054762167278,0.7363730381193896
2025-06-23,66.0,22.48,0.5937229373533316,0.546225102365065
2025-06-24,67.3,23.33,0.7905955266285243,0.7273478844982424
2025-06-25,80.6,23.259999999999998,1.367195635181069,1.2578199843665836
2025-06-26,84.1,22.61,1.386308173548403,1.2754035196645308
2025-06-27,86.0,21.47,1.234389325333708,1.1356381793070114
2025-06-28,83.5,21.83,1.2046083979487818,1.1082397261128794
2025-06-29,74.5,21.369999999999997,0.7580804401616245,0.6974340049486946
2025-06-30,76.6,22.240000000000002,0.9979198117579376,0.9180862268173027
2025-07-01,84.9,21.61,1.2180107633999864,1.1205699023279876
2025-07-02,81.7,21.03,0.9806136906270597,0.902164595376895
2025-07-03,78.3,21.19,0.8766904907271655,0.8065552514689923
2025-07-04,81.1,20.81,0.9171854533563658,0.8438106170878565
2025-07-05,80.6,21.380000000000003,1.002077002043556,0.9219108418800717
2025-07-06,79.8,21.21,0.9392522354443155,0.8641120566087702
2025-07-07,81.4,20.95,0.954259020755763,0.877918299095302
2025-07-08,77.7,21.05,0.8284400500281573,0.7621648460259048
2025-07-09,76.4,21.119999999999997,0.7898958168441,0.7267041514965721
2025-07-10,70.4,21.66,0.642573218334866,0.5911673608680768
2025-07-11,75.7,21.75,0.8724343583034292,0.8026396096391549
2025-07-12,75.7,21.16,0.7693850925149243,0.7078342851137304
2025-07-13,79.3,20.48,0.7900450033367088,0.7268414030697721
2025-07-14,81.8,20.66,0.9167797611538865,0.8434373802615756
2025-07-15,78.6,20.830000000000002,0.824630758495564,0.7586602978159189
2025-07-16,73.8,21.18,0.6982320718672197,0.6423735061178422
2025-07-17,73.2,21.35,0.7031141887935516,0.6468650536900675
2025-07-18,78.7,21.830000000000002,1.008937102693608,0.9282221344781194
2025-07-19,75.2,22.880000000000003,1.056811866522731,0.9722669172009126
2025-07-20,67.8,22.79,0.7213220399626317,0.6636162767656212
2025-07-21,67.6,22.21,0.6174102763873919,0.5680174542764006
2025-07-22,70.2,22.490000000000002,0.7731629334827788,0.7113098988041565
2025-07-23,68.4,23.08,0.7964283349930099,0.7327140681935691
2025-07-24,72.0,23.59,1.04710442939109,0.9633360750398029
2025-07-25,70.6,22.580000000000002,0.8055698218095375,0.7411242360647745
2025-07-26,68.6,22.46,0.7004197702978123,0.6443861886739873
2025-07-27,60.6,21.8,0.2668226688513107,0.24547685534320582
2025-07-28,66.8,22.41,0.6162433309453138,0.5669438644696887
2025-07-29,58.0,24.16,0.5018573999071395,0.46170880791456836
2025-07-30,57.7,24.36,0.5184721669012553,0.4769943935491549
2025-07-31,67.4,23.64,0.8483521053915721,0.7804839369602464
2025-08-01,78.6,21.509999999999998,0.9462025771248924,0.870506370954901
2025-08-02,77.0,20.8,0.7579145755775126,0.6972814095313117
2025-08-03,70.8,21.21,0.5852850462106297,0.5384622425137794
2025-08-04,74.4,21.169999999999998,0.7200962476311257,0.6624885478206356
2025-08-05,72.6,21.61,0.7229295908242437,0.6650952235583042
2025-08-06,72.6,22.259999999999998,0.8344509280344699,0.7676948537917123
2025-08-07,70.6,22.61,0.8107418511265561,0.7458825030364316
2025-08-08,67.7,22.64,0.6920686358832018,0.6367031450125457
2025-08-09,57.4,23.8,0.4198908938328264,0.3862996223262003
2025-08-10,55.5,25.0,0.5109449255398479,0.47006933149666014
2025-08-11,56.7,25.47,0.6436085676691315,0.5921198822556011
2025-08-12,61.6,24.88,0.7885709572460058,0.7254852806663253
2025-08-13,63.2,24.0,0.7174599416584819,0.6600631463258034
2025-08-14,63.2,23.9,0.7009613654181196,0.64488445618467
2025-08-15,58.6,23.43,0.418967042249043,0.38544967886911957
2025-08-16,66.8,23.11,0.7313699732833955,0.6728603754207239
2025-08-17,64.7,22.689999999999998,0.5718720251082883,0.5261222630996253
2025-08-18,77.1,21.669999999999998,0.914829093774667,0.8416427662726937
2025-08-19,67.8,21.740000000000002,0.5502876646765668,0.5062646515024415
2025-08-20,60.4,21.46,0.21088645677917428,0.19401554023684034
2025-08-21,68.1,22.21,0.6382436130650183,0.5871841240198169
2025-08-22,71.6,22.8,0.8867781297621987,0.8158358793812228
2025-08-23,65.8,22.25,0.5487220762880407,0.5048243101849975
2025-08-24,67.7,23.05,0.760694530835331,0.6998389683685046
2025-08-25,67.8,23.52,0.8455816041563422,0.7779350758238348
2025-08-26,62.1,23.46,0.580089928660973,0.5336827343680952
2025-08-27,67.0,23.009999999999998,0.7234026887267008,0.6655304736285648
2025-08-28,68.8,22.86,0.7762934795823508,0.7141900012157628
2025-08-29,64.4,22.8,0.5764505906593047,0.5303345434065604
2025-08-30,58.8,23.080000000000002,0.3759812925479991,0.3459027891441592
2025-08-31,68.5,23.119999999999997,0.8076680866949906,0.7430546397593913
